Time_DR1,Front_DR1,Back_DR1,Time__F1,Back_F1,Front_F1,Time_F2,Front_F2,Back_F2,Time_B1,Back_B1,Front_B1,Time_B2,Back_B2,Front_B2,Time_C1,Back_C1,Front_C1,Time_C2,Back_C2,Front_C2
57.6,38.13803864,52.64244461,56,44.5606041,34.31477356,58.467,35.25915909,44.0563736,57.6,39.76463699,42.42242432,56.666,34.48348618,40.01304626,56.267,38.17581558,38.57802582,57.067,38.99147415,39.75220108
57.733,38.17581558,52.8004837,56.066,44.57258606,34.41862488,58.601,35.31069946,44.2126503,57.733,39.6526947,42.38587952,56.733,34.35372925,39.98822784,56.4,38.10025406,38.46503448,57.2,39.09150314,39.77706909
57.8,38.10025406,52.87944031,56.2,44.64445877,34.36671066,58.734,35.33646011,44.23667526,57.933,39.6526947,42.44677734,56.866,34.23683167,40.06267166,56.467,38.04985809,38.51526642,57.333,38.97896576,39.82678223
57.933,38.20098877,52.78920364,56.266,44.54862213,34.34074402,58.867,35.31069946,44.35674286,58.066,39.70245743,42.23960876,57,34.35372925,40.1370697,56.6,38.23874283,38.49015427,57.533,39.09150314,39.75220108
58.067,38.20098877,52.84560776,56.4,44.75218964,34.5353508,58.934,35.25915909,44.2126503,58.133,39.66513824,42.27619171,57.066,34.5094223,40.0998764,56.734,38.07505798,38.43991089,57.6,39.02899551,39.78949738
58.2,38.46503448,52.76663208,56.533,44.46471024,34.40564728,59.067,35.41371155,44.17660141,58.266,39.77706909,42.27619171,57.199,34.43159866,40.06267166,56.867,38.15063477,38.61566925,57.733,39.04150009,39.77706909
58.267,38.20098877,53.01468658,56.666,44.58456802,34.31477356,59.201,35.36221695,44.24868774,58.333,39.71489716,42.22740936,57.266,34.6390152,40.23620224,56.934,38.28906631,38.54037476,57.867,38.89136887,39.55310822
58.4,38.27648544,52.76663208,56.733,44.66840744,34.67786407,59.401,35.22049332,44.24868774,58.466,39.6526947,42.44677734,57.466,34.28879929,39.98822784,57.067,38.28906631,38.55292511,58,38.92891693,39.81435776
58.533,38.23874283,52.77791977,56.866,44.64445877,34.49645615,59.467,35.3235817,44.22466278,58.533,39.81435776,42.19081116,57.533,34.40564728,40.23620224,57.2,38.31422043,38.77865601,58.067,38.90388489,39.73976898
58.667,38.42734909,52.92453766,56.933,44.63248062,34.70375824,59.667,35.33646011,44.27270889,58.666,39.71489716,42.22740936,57.666,34.48348618,40.31050491,57.267,38.26390839,38.74106216,58.2,39.05400085,39.59046173
58.733,38.33936691,52.9470787,57.133,44.82396317,34.48348618,59.734,35.42658234,44.33273697,58.8,39.76463699,42.41024399,57.8,34.36671066,40.27335739,57.4,38.28906631,38.60312271,58.267,38.92891693,39.82678223
58.867,38.38964844,53.1047821,57.2,44.64445877,34.72964859,59.867,35.34933853,44.28471756,58.933,39.91374207,42.34932709,57.866,34.41862488,40.31050491,57.534,38.28906631,38.67838287,58.4,39.15398026,39.81435776
58.933,38.25132751,53.04848099,57.333,44.69234848,34.52238846,59.934,35.41371155,44.33273697,59.066,39.88890076,42.39806366,58,34.48348618,40.12467194,57.6,38.32679367,38.86632919,58.467,39.21642685,39.77706909
59.067,38.38964844,53.1047821,57.4,44.87179184,34.52238846,60.067,35.52949524,44.22466278,59.2,39.78949738,42.47113037,58.133,34.54831314,40.23620224,57.734,38.47759247,38.74106216,58.6,39.20393753,39.81435776
59.2,38.31422043,53.18356705,57.533,44.75218964,34.54831314,60.134,35.51663589,44.3687439,59.266,39.92615891,42.50764847,58.199,34.43159866,40.34763718,57.867,38.40221786,38.60312271,58.733,39.07900238,40.02545547
59.267,38.46503448,53.21731949,57.666,44.69234848,34.79434586,60.334,35.38796616,44.44072342,59.4,40.03786087,42.43460083,58.333,34.5353508,40.24858856,57.934,38.49015427,38.85380936,58.867,39.09150314,39.83921051
59.4,38.67838287,53.17231369,57.8,44.71628952,34.52238846,60.401,35.51663589,44.3687439,59.466,40.00063705,42.59281921,58.466,34.41862488,40.36001205,58.067,38.49015427,39.02899551,59,39.15398026,39.95098877
59.533,38.50270844,53.11603928,57.866,44.68037796,34.58719254,60.534,35.52949524,44.40473938,59.6,39.92615891,42.45895386,58.533,34.62606049,40.3352623,58.2,38.54037476,38.90388489,59.067,39.07900238,39.88890076
59.6,38.43991089,53.07100296,58,44.8000412,34.75553131,60.667,35.52949524,44.52465057,59.733,39.90132141,42.55632401,58.666,34.80727768,40.39713287,58.267,38.43991089,38.86632919,59.2,39.20393753,39.82678223
59.733,38.60312271,53.28479767,58.133,44.88374329,34.75553131,60.734,35.722229,44.45271683,59.866,39.83921051,42.62930298,58.8,34.75553131,40.27335739,58.4,38.56547928,38.89136887,59.333,39.26636124,40.01304626
59.867,38.70345688,53.32976532,58.2,44.95544815,34.897789,60.867,35.63232422,44.41673279,59.933,39.98822784,42.51982117,58.866,34.54831314,40.61962509,58.534,38.56547928,38.91640472,59.4,39.07900238,39.85163498
60,38.60312271,53.27355194,58.333,44.72825623,34.74258804,61,35.54235458,44.44072342,60.066,40.00063705,42.55632401,59,34.61310577,40.50842667,58.6,38.51526642,38.92891693,59.533,39.12899017,39.97581482
60.067,38.56547928,53.16106033,58.466,44.85983658,34.71670532,61.067,35.69654846,44.32073593,60.2,39.96340179,42.66577911,59.133,34.60015106,40.40950394,58.734,38.61566925,38.85380936,59.667,39.06650162,40.03786087
60.2,38.65330124,53.26230621,58.533,44.90764999,34.66491699,61.201,35.51663589,44.42873001,60.333,39.95098877,42.58065414,59.199,34.58719254,40.48370361,58.867,38.59057617,38.91640472,59.733,39.10400009,40.08747482
60.333,38.51526642,53.45335388,58.666,44.76415634,34.66491699,61.334,35.64517212,44.51266479,60.4,40.05026627,42.73869705,59.333,34.72964859,40.5331459,59,38.45247269,38.75359344,59.867,39.07900238,40.01304626
60.4,38.70345688,53.46458435,58.733,44.87179184,34.74258804,61.401,35.70939255,44.42873001,60.533,40.06267166,42.47113037,59.466,34.52238846,40.6072731,59.067,38.49015427,38.95394516,59.933,39.15398026,39.95098877
60.533,38.56547928,53.37471771,58.866,45.02711105,34.74258804,61.534,35.50377655,44.66840744,60.6,39.97581482,42.66577911,59.533,34.6390152,40.43424225,59.2,38.56547928,38.91640472,60.067,39.15398026,39.95098877
60.667,38.52782059,53.44212341,59,44.75218964,34.80727768,61.667,35.55521011,44.60852814,60.733,40.07507324,42.64146423,59.666,34.52238846,40.59492111,59.334,38.42734909,39.11649704,60.133,39.49082565,39.95098877
60.8,38.72852707,53.475811,59.133,45.02711105,34.69081116,61.734,35.65802002,44.8478775,60.866,40.1370697,42.66577911,59.8,34.72964859,40.52078629,59.467,38.61566925,38.84128571,60.267,39.31627655,40.1370697
60.867,38.62821579,53.58805466,59.2,45.03905106,34.74258804,61.867,35.54235458,44.52465057,60.933,39.88890076,42.69009018,59.866,34.71670532,40.3352623,59.667,38.74106216,38.95394516,60.333,39.36617279,40.23620224
61,38.86632919,53.71141815,59.333,44.99128342,34.62606049,62,35.74790573,44.63248062,61.066,39.95098877,42.61714554,60,34.57423401,40.43424225,59.734,38.52782059,38.96645737,60.467,39.30379868,39.97581482
61.133,38.70345688,53.45335388,59.466,44.93154907,34.88486481,62.067,35.50377655,44.63248062,61.2,39.8764801,42.61714554,60.133,34.85900879,40.5331459,60,38.67838287,39.06650162,60.533,39.56555939,40.03786087
61.2,38.75359344,53.56561279,59.533,45.01516724,34.76847076,62.201,35.55521011,44.63248062,61.266,39.81435776,42.78728867,60.199,34.85900879,40.68135834,60.067,38.65330124,38.96645737,60.667,39.50328445,40.00063705
61.333,38.59057617,53.61049271,59.666,45.03905106,34.85900879,62.267,35.74790573,44.704319,61.4,39.85163498,42.64146423,60.333,34.8719368,40.59492111,60.2,38.65330124,38.75359344,60.8,39.32875061,40.24858856
61.467,38.75359344,53.71141815,59.8,44.89569855,34.71670532,62.401,35.79924011,44.54862213,61.533,39.80192947,42.69009018,60.466,34.82021332,40.49606323,60.334,38.60312271,39.04150009,60.867,39.35369873,40.03786087
61.533,38.72852707,53.62171173,59.866,44.96739197,34.76847076,62.601,35.74790573,44.78808212,61.666,39.98822784,42.84799957,60.6,34.71670532,40.6566658,60.4,38.45247269,38.77865601,61,39.36617279,40.24858856
61.667,39.01649094,53.76745987,60,44.81200409,34.7814064,62.667,35.85055542,44.8000412,61.733,40.02545547,42.75084686,60.666,34.84607697,40.8787117,60.534,38.75359344,39.00398254,61.133,39.35369873,40.11227417
61.8,38.8162384,53.70021057,60.133,45.05098724,34.80727768,62.801,35.88902283,44.72825623,61.866,40.0998764,42.71439743,60.8,34.76847076,40.5331459,60.6,38.56547928,38.87884903,61.2,39.45344162,40.2114296
61.867,38.76612473,53.70021057,60.2,45.12260056,34.85900879,62.867,35.88902283,44.78808212,62,40.14946747,42.92081451,60.933,34.84607697,40.70604324,60.734,38.72852707,39.00398254,61.333,39.39111328,40.19903946
62,38.87884903,53.9466362,60.333,44.95544815,34.92363739,63,35.68370819,44.93154907,62.066,39.98822784,42.92081451,61,34.94947815,40.6937027,60.8,38.76612473,39.00398254,61.4,39.56555939,40.16186142
62.133,38.95394516,54.04732513,60.466,45.12260056,34.88486481,63.134,35.76074219,44.95544815,62.2,40.01304626,42.90868378,61.133,34.8719368,40.89103317,60.934,38.59057617,39.02899551,61.6,39.36617279,39.96340179
62.2,39.14148712,54.05850601,60.6,44.9434967,34.85900879,63.201,35.70939255,45.01516724,62.333,40.01304626,42.86013794,61.266,34.71670532,40.6566658,61,38.75359344,39.00398254,61.667,39.47836685,40.1370697
62.333,39.01649094,54.00258255,60.666,45.15839386,34.9107132,63.334,35.69654846,44.8478775,62.4,39.85163498,42.82371902,61.333,34.8719368,40.90335846,61.134,38.66584015,38.99147415,61.8,39.34122467,40.26097488
62.467,38.92891693,54.14794159,60.8,45.08679962,34.83314514,63.467,35.79924011,44.9434967,62.533,39.97581482,42.96933746,61.466,34.74258804,40.74306488,61.334,38.75359344,38.99147415,61.933,39.40357971,40.1370697
62.6,38.89136887,54.01377106,60.933,45.12260056,34.85900879,63.534,35.85055542,45.06292725,62.666,39.81435776,42.9450798,61.6,34.72964859,40.86638641,61.4,38.89136887,39.09150314,62,39.52819824,40.29812241
62.667,39.11649704,54.08087158,61,45.30146408,34.94947815,63.667,35.61947632,45.06292725,62.733,40.03786087,43.13902283,61.8,35.11732101,40.73072433,61.534,38.67838287,39.21642685,62.133,39.47836685,40.0998764
62.8,39.11649704,54.20380783,61.133,45.06292725,35.09151459,63.734,35.73506927,44.9434967,62.866,40.1370697,43.00571823,61.933,34.80727768,40.90335846,61.667,38.95394516,39.14148712,62.267,39.40357971,40.28574371
62.933,39.24139404,54.08087158,61.2,45.17032242,34.67786407,63.934,35.722229,44.82396317,62.933,40.02545547,43.16324615,62,34.85900879,40.78007126,61.734,38.76612473,39.02899551,62.333,39.39111328,40.26097488
63,39.02899551,54.10323334,61.333,45.01516724,35.07860565,64,35.82489777,44.89569855,63.066,40.06267166,43.17535782,62.133,34.93655777,40.94032288,61.934,38.8162384,39.30379868,62.467,39.73976898,40.37238693
63.133,39.10400009,54.30431747,61.466,45.13453293,34.79434586,64.134,35.87620163,44.95544815,63.2,40.03786087,42.98146439,62.266,35.06570053,40.84172821,62,38.85380936,39.12899017,62.6,39.47836685,40.32288361
63.267,39.27884293,54.20380783,61.533,45.32529449,35.06570053,64.201,35.97874451,44.90764999,63.333,40.07507324,43.09056473,62.4,34.97531509,40.86638641,62.134,38.74106216,39.11649704,62.667,39.51574326,40.23620224
63.333,39.04150009,54.23731995,61.666,45.15839386,34.96239853,64.334,35.74790573,45.02711105,63.4,40.1370697,43.01784134,62.466,35.01406097,40.91567993,62.2,38.75359344,39.24139404,62.8,39.440979,40.40950394
63.467,39.16646957,54.21498108,61.733,45.38484955,34.93655777,64.467,35.83772659,44.96739197,63.533,39.88890076,43.04208755,62.6,35.0527916,40.82939911,62.334,38.87884903,39.06650162,62.933,39.36617279,40.31050491
63.6,39.24139404,54.34896469,61.866,45.15839386,35.19470596,64.534,35.86338043,45.12260056,63.666,40.03786087,43.17535782,62.733,34.897789,40.98958969,62.467,38.90388489,39.17896271,63.067,39.59046173,40.57021332
63.667,39.20393753,54.48282242,61.933,45.24186707,35.13022232,64.667,35.95311737,45.09873581,63.8,39.82678223,43.00571823,62.866,34.98823166,41.10037231,62.6,38.96645737,39.27884293,63.133,39.61535645,40.34763718
63.8,39.54065323,54.23731995,62.133,45.24186707,35.15602112,64.801,35.722229,45.08679962,63.866,40.05026627,43.05420685,62.933,34.83314514,41.00190353,62.667,38.82876205,39.20393753,63.267,39.6278038,40.4466095
63.933,39.37864304,54.40475464,62.266,45.37294006,35.25915909,64.867,35.73506927,44.93154907,64,40.06267166,42.95721054,63.066,34.97531509,41.07575989,62.8,38.89136887,39.06650162,63.333,39.59046173,40.32288361
64.067,39.27884293,54.22615051,62.333,45.33720779,35.06570053,65,35.87620163,45.09873581,64.133,40.11227417,43.18746567,63.199,34.83314514,40.97727203,62.867,39.01649094,39.26636124,63.467,39.6900177,40.36001205
64.133,39.20393753,54.57199097,62.466,45.17032242,34.94947815,65.134,35.85055542,45.17032242,64.2,40.29812241,43.02996445,63.266,35.00114441,40.80473709,63,39.11649704,39.19145203,63.667,39.61535645,40.34763718
64.267,39.35369873,54.41590881,62.6,45.14646149,35.00114441,65.267,36.06839752,45.15839386,64.333,40.26097488,43.16324615,63.4,34.897789,41.0880661,63.134,39.17896271,39.31627655,63.8,39.66513824,40.55785751
64.4,39.61535645,54.47167206,62.666,45.06292725,35.03988266,65.334,35.99155426,45.07486343,64.466,40.17425537,43.28429413,63.533,34.98823166,41.12497711,63.334,39.06650162,39.37864304,63.933,39.64025116,40.38476181
64.467,39.41604614,54.63883209,62.866,45.26570892,35.09151459,65.467,36.04278946,45.09873581,64.533,40.26097488,43.24799347,63.6,34.96239853,40.94032288,63.467,39.06650162,39.30379868,64,39.6900177,40.49606323
64.6,39.40357971,54.49396896,62.933,45.31337738,35.09151459,65.534,35.95311737,45.03905106,64.666,40.16186142,43.12691116,63.733,35.03988266,41.06345367,63.534,39.01649094,39.41604614,64.133,39.61535645,40.4466095
64.733,39.40357971,54.6833725,63.066,45.4086647,35.13022232,65.734,36.10680008,45.06292725,64.8,40.1370697,43.28429413,63.866,35.09151459,41.03883743,63.667,39.06650162,39.42851257,64.267,39.80192947,40.42187119
64.8,39.41604614,54.6945076,63.133,45.39675903,34.97531509,65.801,36.00436783,45.15839386,64.866,40.22381592,43.19957352,63.933,35.11732101,41.07575989,63.734,39.27884293,39.41604614,64.333,39.64025116,40.58256912
64.933,39.45344162,54.60541534,63.266,45.4086647,35.07860565,65.934,35.87620163,45.11066818,65,40.11227417,42.99359131,64.066,34.75553131,41.13727951,63.867,39.09150314,39.54065323,64.467,39.64025116,40.59492111
65,39.39111328,54.60541534,63.4,45.46818542,35.15602112,66,36.01717377,45.32529449,65.133,39.85163498,43.11479568,64.199,34.97531509,41.13727951,63.934,39.05400085,39.34122467,64.6,39.75220108,40.52078629
65.133,39.49082565,54.61655426,63.466,45.43247604,35.16891861,66.134,35.87620163,45.17032242,65.266,40.12467194,43.2237854,64.266,35.01406097,41.10037231,64.067,39.17896271,39.40357971,64.667,39.60290909,40.47134018
65.267,39.50328445,54.5831337,63.6,45.32529449,35.14311981,66.267,35.96593094,45.24186707,65.333,40.17425537,43.35686874,64.4,34.88486481,41.16187668,64.134,39.21642685,39.55310822,64.8,39.82678223,40.42187119
65.333,39.6526947,54.78354263,63.733,45.4086647,34.96239853,66.401,35.88902283,45.27762985,65.466,40.37238693,43.36896133,64.533,35.15602112,41.22335052,64.334,39.06650162,39.6278038,64.867,39.57801056,40.43424225
65.467,39.6278038,54.95034027,63.8,45.32529449,35.06570053,66.467,35.99155426,45.39675903,65.6,40.0998764,43.21168137,64.6,35.00114441,41.12497711,64.467,39.21642685,39.45344162,65,39.83921051,40.47134018
65.6,39.50328445,54.93922424,63.933,45.43247604,35.3235817,66.601,36.04278946,45.42057037,65.666,40.19903946,43.21168137,64.733,35.13022232,41.26022339,64.6,39.17896271,39.37864304,65.067,39.71489716,40.40950394
65.733,39.60290909,54.7946701,64.066,45.42057037,35.00114441,66.667,36.17078018,45.24186707,65.8,40.14946747,43.40523148,64.866,35.27204895,41.23564148,64.667,39.24139404,39.42851257,65.267,39.73976898,40.57021332
65.8,39.440979,54.70563889,64.133,45.32529449,35.27204895,66.801,35.91466522,45.42057037,65.933,40.11227417,43.29639435,65,35.02697372,41.17417526,64.8,39.30379868,39.40357971,65.4,39.64025116,40.63197327
65.933,39.55310822,54.78354263,64.266,45.24186707,35.20759964,66.934,36.1323967,45.28954697,66,40.1370697,43.28429413,65.066,35.15602112,41.3584938,64.867,39.12899017,39.52819824,65.467,39.80192947,40.70604324
66,39.42851257,54.6945076,64.4,45.4443779,35.20759964,67.134,36.1579895,45.43247604,66.133,40.22381592,43.48981857,65.199,35.34933853,41.24793243,65,39.16646957,39.50328445,65.667,39.6900177,40.54550171
66.133,39.60290909,54.80579376,64.533,45.52767563,35.22049332,67.267,36.32419586,45.59903336,66.2,40.19903946,43.35686874,65.266,35.22049332,41.1987648,65.067,39.17896271,39.6278038,65.733,39.59046173,40.39713287
66.267,39.59046173,54.80579376,64.6,45.59903336,35.19470596,67.401,36.24751282,45.53957367,66.4,40.19903946,43.34477615,65.4,35.20759964,41.30936813,65.267,39.26636124,39.41604614,65.867,39.67757797,40.6566658
66.333,39.66513824,54.81691742,64.733,45.33720779,35.18181229,67.467,36.24751282,45.49198532,66.466,40.31050491,43.58642578,65.533,34.97531509,41.30936813,65.334,39.31627655,39.70245743,65.933,39.81435776,40.6072731
66.467,39.66513824,54.98367691,64.866,45.46818542,35.20759964,67.601,36.28586197,45.50388336,66.6,40.3352623,43.610569,65.6,35.19470596,41.37077332,65.467,39.55310822,39.55310822,66.067,39.88890076,40.48370361
66.6,39.67757797,54.916996,64.933,45.45628357,35.20759964,67.734,36.22193909,45.50388336,66.733,40.26097488,43.41732025,65.733,35.27204895,41.37077332,65.6,39.45344162,39.36617279,66.2,39.93857574,40.52078629
66.733,39.45344162,54.89476395,65.066,45.4443779,35.20759964,67.867,36.04278946,45.48008347,66.8,40.26097488,43.46565628,65.8,35.23338318,41.30936813,65.734,39.35369873,39.57801056,66.267,39.75220108,40.54550171
66.8,39.72733307,54.90587997,65.2,45.5514679,35.42658234,67.934,36.38806534,45.59903336,66.933,40.16186142,43.64677048,66,35.11732101,41.37077332,65.8,39.30379868,39.70245743,66.4,39.77706909,40.73072433
66.933,39.59046173,55.0281105,65.266,45.5157814,35.19470596,68.067,36.3497467,45.65846634,67.066,40.29812241,43.44149017,66.066,35.22049332,41.4198761,65.934,39.37864304,39.73976898,66.467,40.08747482,40.43424225
67.067,39.71489716,55.07253265,65.4,45.48008347,35.18181229,68.201,36.38806534,45.52767563,67.133,40.32288361,43.58642578,66.199,35.24627304,41.50576401,66.067,39.47836685,39.6278038,66.6,39.92615891,40.81707001
67.133,39.64025116,55.01700211,65.533,45.61092377,35.50377655,68.267,36.36252213,45.43247604,67.266,40.38476181,43.53813171,66.266,35.38796616,41.50576401,66.134,39.39111328,39.82678223,66.733,40.00063705,40.6072731
67.267,39.57801056,55.09473801,65.6,45.50388336,35.36221695,68.401,36.3497467,45.57525253,67.333,40.37238693,43.48981857,66.4,35.22049332,41.50576401,66.267,39.42851257,39.6526947,66.867,39.98822784,40.70604324
67.333,39.6278038,55.12804031,65.733,45.53957367,35.28493118,68.467,36.2986412,45.61092377,67.466,40.47134018,43.41732025,66.466,35.33646011,41.56707764,66.4,39.32875061,39.67757797,66.933,39.93857574,40.73072433
67.533,39.52819824,55.09473801,65.866,45.4443779,35.40083694,68.601,36.40083313,45.5157814,67.533,40.37238693,43.56228256,66.6,35.14311981,41.45669174,66.467,39.30379868,39.73976898,67.067,39.97581482,40.74306488
