Time,Time_Short,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6
161.201,,,76.9947986,66.31726141,67.07919173,46.31376125,45.11335127
161.267,,,76.68601484,66.62950189,66.99867397,47.14949951,45.84100962
161.401,,,76.8571558,66.86922753,66.64529897,46.19649225,46.11053741
161.534,,,76.96399353,66.31314287,67.16348694,47.1695475,45.82728963
161.667,,,77.12097159,66.75340434,67.40834929,47.15995623,46.06155272
161.734,,,77.25043331,66.46072312,67.55681536,47.1811344,45.84100962
161.867,,,77.12949886,66.15490226,67.0157285,46.34069723,46.20192934
161.934,,,77.02403567,66.86144353,67.49670704,47.24440417,45.61658215
162.067,,,77.06946691,66.61235063,67.19379818,46.45312987,45.14952215
162.201,,,76.90250049,66.86922753,67.39193621,46.24915257,45.76110786
162.334,,,76.97862479,66.09190231,67.40585475,47.23275618,45.93132737
162.401,,,76.94018846,66.74168508,67.3422948,47.97374251,45.67029629
162.601,,,77.07556581,66.48557691,67.44586926,46.93389459,45.7336577
162.667,,,76.67006503,67.02140995,67.21669708,47.75013469,45.89991648
162.801,,,77.16555265,66.9844398,67.79225445,46.84855575,45.59837199
162.867,,,76.77415877,66.94367183,67.0924739,47.15232497,46.0385571
163,,,77.23410678,66.56347285,67.27435158,47.34892045,46.33482742
163.134,,,77.12017232,66.22453057,67.49311286,46.75364091,45.35156491
163.267,,,77.1071956,66.92376639,68.06823242,47.07182248,46.91132661
163.334,,,77.66269481,66.57405176,67.1170477,47.43413202,46.16959191
163.467,,,77.07403345,67.05175175,68.04136771,47.31038739,46.46493568
163.601,,,77.35501069,67.22335089,67.57373244,47.49514143,46.05695054
163.667,,,77.61617412,67.03561867,68.06147679,47.23275618,46.31833798
163.801,,,77.70043878,66.38692026,67.9673205,47.20875765,46.72770784
163.934,,,77.44501789,67.6138895,67.51671939,46.83902048,46.03935128
164,,,77.37544049,66.63349316,67.83632132,47.67476893,46.2176246
164.134,,,77.14326976,67.16348694,68.29682424,47.22035473,46.09756069
164.201,,,77.18784572,67.07919173,67.91012927,47.46574654,46.70098568
164.334,,,77.11169087,66.99867397,68.39787871,47.77442848,45.63433414
164.467,,,77.17244064,66.64529897,67.49003286,47.22315473,46.3893561
164.601,,,77.86587793,67.16348694,67.41918783,46.72351293,45.96659207
164.667,,,77.85696375,67.40834929,68.1589218,47.14272352,46.10593523
164.801,,,77.83590268,67.55681536,66.86262971,46.76624599,46.36156994
164.867,,,77.09017671,67.0157285,67.48698341,47.6553624,46.45103751
165,,,77.37366376,67.49670704,67.94720124,47.13989298,46.28036491
165.067,,,77.80369761,67.19379818,67.31202427,47.97374251,46.87526264
165.201,,,77.41313864,67.39193621,67.70859051,47.64316459,45.87766413
165.334,,,78.25535253,67.40585475,67.90340927,47.51186505,46.26652274
165.467,,,76.95341972,67.3422948,67.71847705,47.71132672,46.14192793
165.534,,,77.58520614,67.44586926,67.73607122,47.44160547,46.71705258
165.667,,,77.33775252,67.21669708,67.71211342,46.84683502,45.61568106
165.801,,,77.42766808,67.79225445,67.74236358,47.50479378,46.53811235
165.867,,,77.59294941,67.0924739,67.6049295,47.68460455,47.0086138
166,,,77.33687179,67.27435158,67.49364741,47.5267254,47.11048282
166.134,,,77.24781659,67.49311286,67.56803062,47.51706287,46.13732575
166.267,,,77.57846578,68.06823242,67.43744381,48.06585226,47.10734682
166.401,,,77.20692644,67.1170477,68.32335295,47.56314065,46.72171584
166.467,,,78.13682099,68.04136771,68.38375145,47.37629425,45.97118406
166.601,,,77.9390546,67.57373244,67.97755831,47.85699788,47.08385738
166.667,,,77.19472354,68.06147679,67.92401726,47.32754883,46.72171584
166.867,,,77.5562338,67.9673205,67.3674286,47.59728026,46.53230872
166.934,,,77.96357749,67.51671939,67.61212295,47.20595256,46.19000644
167.067,,,77.61048249,67.83632132,67.82670969,47.74527796,46.31732489
167.201,,,77.89356227,68.29682424,67.80984862,47.67725838,46.72171584
167.267,,,77.93791423,67.91012927,67.51483066,47.50258942,46.54623744
167.401,,,78.0510596,68.39787871,67.72900504,47.58248609,46.58691377
167.534,,,77.59098941,67.49003286,68.00793574,47.27397214,46.10593523
167.601,,,78.17491623,67.41918783,68.61850835,47.66756529,46.49056839
167.734,,,77.18622682,68.1589218,67.69918761,47.89579566,47.3627168
167.867,,,78.25930817,66.86262971,68.09181858,47.88855131,46.15405447
167.934,,,78.19947985,67.48698341,67.65923928,47.84000952,46.27575255
168.067,,,78.11511846,67.94720124,68.14210145,48.44234506,46.83315067
168.201,,,77.58232978,67.31202427,67.97773649,47.71854053,45.83125544
168.267,,,77.38820339,67.70859051,68.29967515,47.23275618,46.66238644
168.401,,,78.32564266,67.90340927,68.32681476,48.04181301,46.76447436
168.467,,,78.07861667,67.71847705,67.96090595,47.73556451,46.29788272
168.667,,,77.89799645,67.73607122,67.77648792,48.28249573,46.43819825
168.734,,,77.44633134,67.71211342,67.82670969,47.9809156,46.22684932
168.867,,,77.61320103,67.74236358,68.08502222,47.90315711,46.51374728
168.934,,,78.23594091,67.6049295,67.75961666,47.69195073,46.74119365
169.067,,,78.10075702,67.49364741,68.42393396,47.77200012,46.28404564
169.201,,,77.94897168,67.56803062,67.34674425,48.46603304,46.9617622
169.267,,,78.32041939,67.43744381,68.55815058,47.45125783,46.01101021
169.401,,,77.23765005,68.32335295,68.13873127,48.1218624,45.54385857
169.467,,,77.89133754,68.38375145,68.24942791,48.46896031,47.43008475
169.601,,,78.28016051,67.97755831,67.75294248,48.06138754,46.28404564
169.734,,,77.56877779,67.92401726,67.97450376,47.96629452,46.28497727
169.867,,,78.01101454,67.3674286,68.54465968,48.50739664,46.71111658
170,,,78.36333063,67.61212295,68.82354965,47.69195073,46.05006764
170.067,,,77.86140302,67.82670969,69.22835297,48.43741706,46.45922878
170.201,,,77.08576289,67.80984862,68.66174032,48.00273522,46.521908
170.334,,,77.2721562,67.51483066,67.95422669,48.20675324,46.72848675
170.401,,,77.5266251,67.72900504,68.48430191,47.82057245,46.56603087
170.534,,,77.86032884,68.00793574,67.94432488,48.38335674,46.88840735
170.667,,,77.79172889,68.61850835,68.79952058,48.31122371,46.65187881
170.734,,,78.30635831,67.69918761,68.21254431,48.15294237,46.78778561
170.867,,,78.75472451,68.09181858,67.36454205,48.044053,46.5915974
171,,,77.60453122,67.65923928,68.83584928,48.46896031,46.85046484
171.134,,,77.65475809,68.14210145,68.39355653,48.0196472,47.17153295
171.201,,,78.46467528,67.97773649,68.8364551,48.53696462,46.6333021
171.334,,,77.91696007,68.29967515,67.90717654,48.85044729,47.52876686
171.401,,,77.43696408,68.32681476,68.5013259,48.86535346,46.93511132
171.534,,,78.09958102,67.96090595,68.62211272,48.50543156,47.31895538
171.601,,,78.02427126,67.77648792,68.51127353,48.45711887,46.85845247
171.734,,,78.18149877,67.82670969,68.90051905,47.94679635,46.47775967
171.867,,,78.4438993,68.08502222,68.54821823,48.36656184,46.67977697
172,,,77.3711234,67.75961666,68.07161278,48.24535248,46.53117345
173.267,,,78.47377273,68.42393396,68.39048671,48.99645954,47.16371841
173.467,,,78.22572856,67.34674425,67.99800847,48.0756268,47.27344778
173.534,,,77.24991913,68.55815058,68.41046342,49.31803674,46.99454254
173.667,,,78.55186721,68.13873127,68.99401352,48.32523388,47.15119988
173.734,,,78.52706432,68.24942791,67.97450376,48.51528755,47.43481929
173.867,,,78.7625645,67.75294248,68.58832947,48.49262284,47.29534376
173.934,,,78.85558043,67.97450376,69.35963724,48.58028822,47.98603196
174.134,,,78.5698432,68.54465968,69.08744181,49.11911981,47.05252795
174.267,,,78.29082596,68.82354965,68.79952058,48.97322465,47.47561272
174.334,,,78.06079341,69.22835297,68.88322015,48.29311027,47.03526469
174.467,,,77.66245554,68.66174032,68.86598744,48.63649691,47.47087817
174.534,,,77.88144082,67.95422669,68.3902729,48.99808863,47.15432569
174.667,,,78.37113499,68.48430191,68.42045178,49.1175569,47.30006812
174.801,,,77.79946198,67.94432488,68.89070887,48.64638854,47.3627168
174.867,,,78.58958573,68.79952058,68.44714849,49.19208775,47.83969389
175,,,77.82936595,68.21254431,68.72567191,48.15294237,47.67579729
175.067,,,78.81006774,67.36454205,68.2963457,48.27198301,47.22021219
175.201,,,78.45689129,68.83584928,68.6752414,48.81891422,46.95383567
175.401,,,78.39716479,68.39355653,68.5578044,49.17865285,47.77919866
175.467,,,77.87369756,68.8364551,68.56453458,48.51724246,46.78581543
175.601,,,78.74688961,67.90717654,69.24196605,49.01964352,47.11048282
175.734,,,77.86595938,68.5013259,68.1925065,48.83234912,47.14339043
175.801,,,78.50498507,68.62211272,68.0417648,48.51138282,47.55250575
175.934,,,77.87476156,68.51127353,68.75172716,48.72301684,47.32367974
176.067,,,77.8128816,68.90051905,69.23128024,49.25006807,47.31423102
176.201,,,78.33869065,68.54821823,68.60783273,48.79096006,47.45194001
176.267,,,78.73758852,68.07161278,69.24099878,48.90030761,47.87096223
176.401,,,78.63873333,68.39048671,69.04073785,49.13225434,47.72612598
176.467,,,78.44521784,67.99800847,69.15745194,48.98980064,47.72612598
176.601,,,78.87125024,68.41046342,68.80937657,48.47881121,47.56008611
176.734,,,78.3698419,68.99401352,68.86968343,48.93676359,47.63220896
176.801,,,78.36856408,67.97450376,68.77557296,48.79276733,46.93511132
176.934,,,79.24346668,68.58832947,69.29440747,48.44146942,47.15752278
177,,,78.62175007,69.35963724,68.30301478,48.75635209,47.09019556
177.134,,,78.38161716,69.08744181,68.85246599,49.26307024,46.94305822
177.201,,,78.40752987,68.79952058,68.6752414,49.03288497,46.81184014
177.401,,,78.47377273,68.88322015,69.57054325,49.17211104,47.77715721
177.467,,,78.89629749,68.86598744,68.80261585,49.13387325,46.87576663
177.601,,,79.26252194,68.3902729,69.25458641,48.29799753,47.29364849
177.734,,,78.81644155,68.42045178,68.18242142,49.12888925,47.29836776
177.801,,,79.29068482,68.89070887,68.71169737,48.60193475,47.33439101
177.934,,,78.28670742,68.44714849,69.11077852,49.45035446,47.63782423
178.067,,,78.69430565,68.72567191,68.5946931,48.82563422,47.21855764
178.201,,,78.41925423,68.2963457,68.77557296,49.49183516,47.48798362
178.267,,,78.74894124,68.6752414,68.67801595,49.89948429,47.37339752
178.401,,,78.01323927,68.5578044,68.87529361,49.8781534,47.53163813
178.534,,,78.50624252,68.56453458,69.12352615,49.27304842,47.35925499
178.667,,,78.70628455,69.24196605,69.26528749,49.33450582,47.88792003
178.734,,,78.63735369,68.1925065,69.14769776,49.57860963,47.78465102
178.867,,,78.08180358,68.0417648,69.36821541,49.32597347,47.51455814
178.934,,,78.69705983,68.75172716,69.42557464,48.93676359,47.75063869
179.067,,,78.48674435,69.23128024,69.35567142,49.23507535,47.76015359
179.201,,,78.37383826,68.60783273,69.61985376,50.29615744,47.1574566
179.267,,,78.33621138,69.24099878,69.35750924,49.44533483,47.72612598
179.401,,,78.80862701,69.04073785,69.7456653,49.38743087,48.07030171
179.534,,,78.88395205,69.15745194,69.43523209,48.79461024,47.55534138
179.601,,,78.06414323,68.80937657,69.82516488,49.57615073,47.93562181
179.734,,,78.8903055,68.86968343,68.6716574,48.8390793,48.19056925
179.867,,,78.24663181,68.77557296,68.86907252,49.41889267,47.44720547
179.934,,,79.182218,69.29440747,68.6145629,48.86245673,47.47087817
180.067,,,78.85706189,68.30301478,69.16808684,48.5940184,47.76903722
180.201,,,78.35052191,68.85246599,69.58698179,49.63157541,47.67302275
180.334,,,78.82426628,68.6752414,69.37110705,48.92712141,48.03902319
180.401,,,78.41273787,69.57054325,69.24877259,48.71501394,47.70709617
180.534,,,78.79298775,68.80261585,69.39832302,49.47315662,47.50507378
180.667,,,79.07234608,69.25458641,70.28339725,49.2646026,47.85080733
180.734,,,79.46351596,68.18242142,69.96878949,48.90380507,47.11048282
180.867,,,78.84483862,68.71169737,69.51870257,49.29802949,48.27712991
180.934,,,78.11608573,69.11077852,69.82095979,49.66923793,48.38289347
181.067,,,78.84198772,68.5946931,69.13930286,49.87027268,48.0798777
181.134,,,78.97047198,68.77557296,69.88114447,48.77794771,47.88738549
181.267,,,78.42052695,68.67801595,70.12864391,49.28453859,47.690062
181.401,,,79.08491553,68.87529361,69.4806786,49.06600639,47.64730858
181.534,,,78.63464024,69.12352615,69.58729742,49.54972384,47.81257973
181.667,,,79.69417978,69.26528749,69.62538758,49.60760234,47.82747572
181.801,,,79.56523734,69.14769776,70.2582889,49.44533483,47.88953385
181.867,,,79.70395432,69.36821541,70.23014638,49.7157128,47.24211835
182,,,78.84483862,69.42557464,69.2876162,48.99320136,47.78872375
182.134,,,78.6956751,69.35567142,70.07624832,49.62524742,47.55725556
182.201,,,79.41898582,69.61985376,69.82488488,49.1438107,48.20254306
182.334,,,79.26684921,69.35750924,69.40407066,49.19019393,48.73680301
182.467,,,79.07402608,69.7456653,69.71286969,49.88541303,48.19292634
182.534,,,79.42853126,69.43523209,69.89064919,49.42672248,48.1449242
182.667,,,78.99544796,69.82516488,69.97662949,50.041434,47.43008475
182.801,,,78.2597918,68.6716574,70.28395725,49.24158662,47.91867419
182.934,,,78.88740877,68.86907252,69.62538758,49.82762108,47.93084655
183,,,79.17595619,68.6145629,69.60342032,49.08256711,47.85132152
183.134,,,79.01592867,69.16808684,70.12945846,49.68806919,48.25308557
183.201,,,79.30310154,69.58698179,70.02988035,49.75468877,47.71660089
183.334,,,78.85121244,69.37110705,69.87960702,49.5059726,47.7961972
183.401,,,78.32189066,69.24877259,70.37603645,49.8187069,48.01988139
183.534,,,79.3610615,69.39832302,68.7917264,49.55877038,48.09450896
183.667,,,78.8214001,70.28339725,69.0024186,49.64793249,47.72966416
183.734,,,79.48985121,69.96878949,69.54080219,49.26614006,48.18576853
183.934,,,78.86399061,69.51870257,70.13807227,49.39676759,48.62359146
184,,,78.60480754,69.82095979,69.50506912,49.46956754,49.23175608
184.134,,,79.5442679,69.13930286,69.50506912,49.40969849,48.21702669
184.267,,,79.16494965,69.88114447,69.53514619,50.03738673,48.07508716
184.334,,,79.38133857,70.12864391,70.1105712,49.34542072,48.07283698
184.467,,,79.32339389,69.4806786,69.22572098,49.56108674,48.61122566
184.534,,,78.93919855,69.58729742,70.25579945,50.08499179,48.23632631
184.667,,,78.76678487,69.62538758,70.06420324,49.30253494,48.01510612
184.801,,,79.09751043,70.2582889,70.19130787,49.67549974,47.83289244
184.934,,,79.29197282,70.23014638,70.1587108,48.79276733,48.57739659
185,,,78.77878413,69.2876162,70.48693164,49.38385706,48.289175
185.134,,,79.44876761,70.07624832,69.51754693,49.61892451,48.10183987
185.267,,,78.80578629,69.82488488,69.41086701,49.36387016,48.25551393
185.334,,,79.2527474,69.40407066,69.96291968,50.03233146,48.83672221
185.534,,,79.00661741,69.71286969,70.08739231,49.58380745,48.67854269
185.667,,,78.85121244,69.89064919,69.78671327,49.63157541,48.36120621
185.801,,,79.13361004,69.97662949,70.57708138,49.87531777,48.49338138
185.934,,,78.94847927,70.28395725,69.80725507,50.24694875,48.14742892
186.067,,,79.2151307,69.62538758,70.3533921,49.84895197,47.99598468
186.134,,,78.88884441,69.60342032,70.1518279,50.14268702,49.08621729
186.267,,,78.84059281,70.12945846,70.27271653,49.80360219,48.51013555
186.401,,,79.20885871,70.02988035,70.1046352,49.8966283,48.6297871
186.534,,,79.34993278,69.87960702,69.28963729,49.80863709,48.91370179
186.601,,,79.22141288,70.37603645,69.48748005,49.34889781,48.66400307
186.734,,,79.43759307,68.7917264,69.69512279,49.7472815,48.74099792
186.867,,,79.2590143,69.0024186,70.48241091,50.06372199,48.39722946
187.067,,,79.05205374,69.54080219,70.34212593,50.01715548,48.32998878
187.134,,,78.73946198,70.13807227,70.32776449,49.95835043,49.06478967
187.267,,,79.04274247,69.50506912,69.84539613,50.44024533,48.93030323
187.401,,,79.67731871,69.50506912,70.97883526,49.41030431,48.78401607
187.467,,,79.29821427,69.53514619,69.82488488,50.4226308,48.75766554
187.601,,,79.50663593,70.1105712,69.41665028,49.39676759,48.2292245
187.734,,,80.31968912,69.22572098,69.87401211,50.11637213,48.68554269
187.867,,,79.73249394,70.25579945,69.74710094,50.0333751,48.63497473
187.934,,,79.19947108,70.06420324,69.71152569,49.73704878,48.36363967
188.067,,,79.74828592,70.19130787,70.28899215,49.92914391,48.48603521
188.201,,,79.07252427,70.1587108,70.53796796,50.38344101,48.53652171
188.267,,,80.02793443,70.48693164,70.47147056,49.78851784,47.82065899
188.401,,,79.85944584,69.51754693,70.17150424,50.1052485,49.07942602
188.534,,,79.2229656,69.41086701,70.71804346,49.95043407,49.14857069
188.601,,,79.78779135,69.96291968,70.5589934,49.80863709,48.6494889
188.734,,,79.90501962,70.08739231,70.20408604,49.99082022,49.08729656
188.867,,,79.72461322,69.78671327,70.36276446,49.76718694,48.92829232
189,,,78.7512067,70.57708138,70.57519266,49.78610984,49.6997019
189.067,,,79.6686438,69.80725507,70.16039589,49.93923408,48.87073964
189.201,,,79.28412774,70.3533921,70.44836803,49.83499271,49.25494007
189.267,,,80.00010755,70.1518279,70.77576923,50.36650866,49.12526962
189.401,,,79.49600612,70.27271653,69.90673645,48.9338465,49.00729299
189.534,,,79.28252919,70.1046352,70.04308107,50.19434952,49.29281131
189.667,,,79.10689297,69.28963729,69.98876111,50.62835428,48.56066279
189.734,,,79.83393022,69.48748005,70.35403356,49.53376385,49.45186137
189.867,,,79.11164787,69.69512279,70.30778268,50.36818357,48.96924356
189.934,,,80.10733219,70.48241091,69.91356335,49.0478675,49.12829871
190.067,,,79.20575325,70.34212593,70.43901095,49.18009867,48.94489885
190.134,,,79.96044431,70.32776449,70.18094278,49.84243052,49.08134529
190.267,,,79.31231099,69.84539613,70.10988393,50.20542733,49.22068337
190.334,,,79.39377056,70.97883526,69.91356335,50.02831983,48.89631125
190.467,,,80.35532036,69.82488488,70.18094278,49.96052425,48.73826919
190.534,,,79.45787015,69.41665028,70.88190951,49.90280866,49.11361654
190.667,,,79.5095072,69.87401211,70.90722658,49.92914391,48.48373412
190.801,,,79.76656227,69.74710094,70.08673049,50.2995378,48.44769051
190.867,,,79.409476,69.71152569,70.28899215,49.57378855,48.87968945
191,,,79.24649068,70.28899215,70.71817582,49.22636991,49.09109438
191.067,,,80.36538508,70.53796796,70.39774916,49.41320103,48.92262105
191.201,,,79.80361388,70.47147056,70.30778268,49.68194992,48.90807124
191.334,,,79.36562804,70.17150424,70.48967054,49.98684932,49.36004689
191.467,,,80.20054157,70.71804346,70.54520723,50.79529015,48.39241346
191.534,,,79.63969692,70.5589934,70.42524514,50.23172695,48.65871871
191.667,,,79.07104281,70.20408604,70.45770984,49.52876967,49.11931326
191.734,,,79.21358307,70.36276446,70.35655865,50.36225775,48.47873994
191.867,,,79.96264358,70.57519266,70.69748129,49.65795139,48.60600239
192,,,79.31854735,70.16039589,70.8679808,49.80984364,48.86998109
192.134,,,79.57063879,70.44836803,70.89564477,50.44024533,48.75494191
192.201,,,79.04474829,70.77576923,70.42336659,49.59652453,49.47812026
192.334,,,79.95287413,69.90673645,70.51079271,50.64880953,48.8097455
192.401,,,79.70531359,70.04308107,70.49264872,50.22759822,49.32397783
192.601,,,80.15302307,69.98876111,70.73197726,49.8989243,49.36180326
192.667,,,79.39215165,70.35403356,70.01576327,50.03948928,48.7979346
192.801,,,79.91709525,70.30778268,70.47892364,49.50879296,48.92058469
192.867,,,79.97889884,69.91356335,70.33855721,50.32161706,48.81246914
193,,,79.63627583,70.43901095,70.33599648,50.69168005,48.79372951
193.134,,,79.57514933,70.18094278,70.1261901,50.39530282,48.6705907
193.201,,,79.92314324,70.10988393,70.61689226,49.93646972,49.08329002
193.334,,,80.03196643,69.91356335,70.40963642,49.60789252,48.65168308
193.467,,,80.16288924,70.18094278,70.38400881,49.91518465,49.70273608
193.534,,,79.95891194,70.88190951,70.59429883,51.00428708,49.23230081
193.667,,,79.56896897,70.90722658,70.27606634,50.07190307,49.03267624
193.801,,,79.65199145,70.08673049,70.45582621,50.6137332,49.38981342
193.867,,,79.88798036,70.28899215,70.10836175,50.00922385,49.53560167
194,,,79.67046126,70.71817582,70.49264872,50.50449764,48.91291269
194.134,,,79.49219812,70.39774916,70.16724316,49.68563064,49.78133457
194.267,,,79.61610057,70.30778268,70.2229733,50.64574481,49.4503341
194.334,,,79.90130326,70.48967054,70.66991404,50.45711659,49.30801275
194.467,,,79.8443004,70.54520723,71.0546032,49.85247488,49.01528571
194.601,,,79.86367129,70.42524514,70.7920754,50.10219905,49.23903099
194.667,,,79.8460873,70.45770984,70.4446364,49.457497,49.07066966
194.801,,,79.66599653,70.35655865,71.01307159,50.32581706,49.71414989
194.867,,,79.69132379,70.69748129,70.8933335,50.046698,49.15431324
195,,,79.10422024,70.8679808,70.94172256,49.924109,49.27387823
195.067,,,79.86614547,70.89564477,70.1261901,50.52995726,49.30314076
195.267,,,79.73772739,70.42336659,71.24811868,50.39444755,49.55522711
195.334,,,80.26988479,70.51079271,70.89797641,50.5292089,48.87900727
195.467,,,80.08379185,70.49264872,70.97860616,49.79355274,48.71361394
195.601,,,79.98677956,70.73197726,70.66512859,50.73897965,48.91708215
195.734,,,80.10371765,70.01576327,70.67921003,50.36818357,49.15918014
195.801,,,79.63291583,70.47892364,71.19041836,50.36818357,48.11174168
195.934,,,80.44210502,70.33855721,70.60758609,50.18208044,48.97321956
196.067,,,79.64243582,70.33599648,70.83578591,50.09210378,49.6420474
196.134,,,79.66599653,70.1261901,70.3865339,50.37502065,48.68728378
196.267,,,79.89764799,70.61689226,70.86106735,51.22855672,49.03953369
196.334,,,80.37682435,70.40963642,70.52946615,50.15580628,49.13584343
196.467,,,79.72372231,70.38400881,71.53138174,51.02015543,48.97523556
196.601,,,79.90979998,70.59429883,71.04752684,50.32669269,48.65131144
196.667,,,79.95344431,70.27606634,70.7071031,50.28014145,48.44756324
196.801,,,79.54218572,70.45582621,71.0452563,50.14675465,48.85269747
196.934,,,80.36488108,70.10836175,70.90721131,50.80157742,48.79040515
197,,,80.26988479,70.49264872,70.64040715,50.61954192,49.14458961
197.201,,,80.06614168,70.16724316,71.86923457,50.82264358,49.44401628
197.401,,,80.33718147,70.2229733,70.54129741,50.79074397,48.6776416
197.467,,,80.72511353,70.66991404,71.08660463,51.47350053,49.06581294
197.601,,,80.13340781,71.0546032,70.87277643,50.54090271,49.49642206
197.734,,,79.94027923,70.7920754,71.13722859,50.40631954,49.26413933
197.867,,,79.74833683,70.4446364,71.45208071,50.16591173,48.94612576
197.934,,,80.54877476,71.01307159,71.35338333,50.80669377,48.50020829
198.067,,,80.71571572,70.8933335,71.04299593,50.83799266,49.81245018
198.201,,,80.41039378,70.94172256,71.04980756,50.79074397,49.07066966
198.267,,,80.83581526,70.1261901,71.0360163,50.96831474,48.54573625
198.401,,,80.37675307,71.24811868,71.91500689,51.02530233,49.35254799
198.534,,,79.94988068,70.89797641,71.52644865,50.83743775,49.33607891
198.601,,,80.05279332,70.97860616,71.15780603,50.30828398,49.09406237
198.734,,,79.39992547,70.66512859,70.83125501,50.70323131,49.5928998
198.867,,,80.00493882,70.67921003,71.16936238,50.68145751,49.39159523
198.934,,,80.61015071,71.19041836,70.79478376,51.20759237,49.51772241
199.067,,,80.34311237,70.60758609,71.27976375,50.65594189,49.91363192
199.201,,,79.86873674,70.83578591,71.57361589,50.36398357,48.43075307
199.267,,,80.08609294,70.3865339,71.5862566,51.11445426,48.99385809
199.401,,,80.36889272,70.86106735,71.20148599,50.85337228,49.42935448
199.467,,,80.61809252,70.52946615,71.28416229,50.51709764,49.31961493
199.601,,,80.71078263,71.53138174,71.15797912,51.0938921,49.60773979
199.734,,,80.13340781,71.04752684,70.99692324,50.98934018,48.86180001
199.867,,,79.94988068,70.7071031,71.11424315,50.85001738,49.71727062
199.934,,,80.26600043,71.0452563,71.2520845,50.97958091,49.91218101
200.067,,,80.68535356,70.90721131,71.59818459,50.9749991,49.49642206
200.201,,,80.31938366,70.64040715,71.95187523,50.62104883,49.3177822
200.334,,,80.40641269,71.86923457,71.29144738,50.67704369,49.55199438
200.401,,,79.77185172,70.54129741,71.20148599,50.92784714,49.50305551
200.534,,,80.48179881,71.08660463,71.51252502,50.62028519,49.0755213
200.601,,,80.83940435,70.87277643,71.15106567,50.62028519,49.51109914
200.734,,,80.28571751,71.13722859,71.25680377,50.70392367,49.06296712
200.867,,,80.46772246,71.45208071,70.35996446,51.08317574,49.10469727
201,,,80.56669475,71.35338333,71.34429606,50.63994627,49.76312949
201.067,,,81.10037433,71.04299593,71.42491055,50.75430836,49.43562647
201.201,,,80.32135384,71.04980756,71.43608508,51.39536532,49.02012716
201.267,,,80.72727717,71.0360163,71.11649842,51.37488461,49.28363241
201.467,,,80.4598061,71.91500689,71.17404092,50.57374923,49.25739388
201.534,,,80.41431886,71.52644865,70.71006092,51.2971974,49.39159523
201.667,,,80.51912533,71.15780603,71.15329548,51.34905845,49.39471087
201.734,,,80.31549421,70.83125501,71.30490773,51.17184404,49.75820659
201.867,,,81.03767984,71.16936238,70.56502103,51.34879372,49.78437384
202,,,80.1078871,70.79478376,71.24768087,50.90682679,49.84161089
202.067,,,79.79983134,71.27976375,72.01024246,51.18729493,49.21845355
202.201,,,80.67529902,71.57361589,71.08199227,51.47400962,48.81404223
202.334,,,80.13570381,71.5862566,71.45159198,51.1298848,49.53392167
202.467,,,80.33725274,71.20148599,71.22443579,51.39605259,49.6403674
202.534,,,81.21555606,71.28416229,71.09117626,51.26531306,49.88254685
202.667,,,80.78227931,71.15797912,71.95565268,51.56225537,49.83668289
202.801,,,81.05479037,70.99692324,72.17856305,51.46346127,49.66163212
202.867,,,80.62979651,71.11424315,71.85213422,50.865341,49.81394182
203,,,80.83581526,71.2520845,70.96245781,51.32359883,48.88807926
203.134,,,80.51709915,71.59818459,71.04290939,51.17778003,49.77945093
203.201,,,80.77005095,71.95187523,71.12103951,50.1327343,49.32937419
203.334,,,80.85677452,71.29144738,71.79440335,51.26631596,49.83517598
203.467,,,80.93188574,71.20148599,70.68650021,50.96476638,49.24953862
203.534,,,80.73830916,71.51252502,71.37633822,50.93808495,50.11131177
203.734,,,81.2371975,71.15106567,71.90102218,51.83302534,49.92845155
203.801,,,81.15163975,71.25680377,71.98361702,50.79905233,49.50305551
203.934,,,80.25430153,70.35996446,70.98778507,51.11487172,49.75820659
204,,,80.86109161,71.34429606,71.37155786,50.83408284,49.60114707
204.134,,,80.45384974,71.42491055,71.91376471,51.40148459,50.06898598
204.267,,,80.95354754,71.43608508,71.9645414,50.48498421,49.72378189
204.334,,,81.1095176,71.11649842,71.53264428,50.77870907,49.74993896
204.467,,,80.77751931,71.17404092,70.87515388,51.40614277,50.00333367
204.601,,,80.74793097,70.71006092,71.6909358,51.32875083,49.91510319
204.667,,,80.40055306,71.15329548,72.0960293,51.35450571,49.83483998
204.801,,,80.830872,71.30490773,71.77754227,51.2814105,50.02309147
204.934,,,79.98387774,70.56502103,71.84412113,51.31781047,50.48485184
205,,,80.35327382,71.24768087,71.62019767,50.91705442,49.60604452
205.134,,,80.40844396,72.01024246,71.54376282,51.43221329,49.40007668
205.267,,,80.33941638,71.08199227,71.25653395,51.23508835,50.27147673
205.334,,,80.8784465,71.45159198,71.75759611,51.65608584,50.69476513
205.467,,,80.89433013,71.22443579,71.92268398,50.86023482,50.0181482
205.534,,,80.66117176,71.09117626,71.46542397,51.05283904,50.84389811
205.734,,,80.93550537,71.95565268,72.09274058,51.00623689,49.77608584
205.801,,,80.78922839,72.17856305,71.51604284,50.93412931,49.98998022
205.934,,,80.73622189,71.85213422,71.90485563,51.28724468,50.11405577
206,,,81.01276495,70.96245781,72.21541103,51.43244747,50.05695617
206.134,,,80.78543567,71.04290939,71.9614105,51.30782211,49.57987218
206.201,,,80.94344209,71.12103951,71.41959055,51.93185509,49.79731492
